Date,Weekday,Time,Program,Program_Sheet,Time_Slot,Rating,Cleaned_Series_Name
2024-02-11,日,,去有風的地方 首播 (第 30 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.6000000000000005,去有風的地方 首播
2024-02-11,日,,蠟筆小新  (第 265 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.2000000000000002,蠟筆小新
2024-02-11,日,,蠟筆小新  (第 266 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.2100000000000002,蠟筆小新
2024-02-12,一,,星漢燦爛  (第 15 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.3400000000000001,星漢燦爛
2024-02-12,一,,星漢燦爛  (第 16 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.06,星漢燦爛
2024-02-12,一,,地球的慶典  (第 76 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.02,地球的慶典
2024-02-12,一,,地球的慶典  (第 77 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.060000000000000005,地球的慶典
2024-02-12,一,,東宮  (第 35 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.02,東宮
2024-02-12,一,,東宮  (第 36 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.05,東宮
2024-02-12,一,,鬼滅之刃  (第 9 集)(輔12),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.12,鬼滅之刃
2024-02-12,一,,鬼滅之刃  (第 10 集)(輔12),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.21,鬼滅之刃
2024-02-12,一,,星漢燦爛  (第 15 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.6700000000000002,星漢燦爛
2024-02-12,一,,星漢燦爛  (第 16 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.5300000000000002,星漢燦爛
2024-02-12,一,,延禧攻略  (第 1 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.86,延禧攻略
2024-02-12,一,,延禧攻略  (第 2 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.89,延禧攻略
2024-02-12,一,,假日暖洋洋2 首播 (第 3 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.0,假日暖洋洋2 首播
2024-02-12,一,,假日暖洋洋2 首播 (第 4 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.5900000000000003,假日暖洋洋2 首播
2024-02-12,一,,風月變  (第 1 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.5800000000000003,風月變
2024-02-12,一,,風月變  (第 2 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.2899999999999996,風月變
2024-02-12,一,,星漢燦爛  (第 17 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.6,星漢燦爛
2024-02-12,一,,星漢燦爛  (第 18 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.86,星漢燦爛
2024-02-12,一,,蠟筆小新 首播 (第 510 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.73,蠟筆小新 首播
2024-02-12,一,,蠟筆小新 首播 (第 511 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.47,蠟筆小新 首播
2024-02-12,一,,神奇柑仔店 首播 (第 11 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.68,神奇柑仔店 首播
2024-02-12,一,,神奇柑仔店 首播 (第 12 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.77,神奇柑仔店 首播
2024-02-12,一,,延禧攻略  (第 3 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.04,延禧攻略
2024-02-12,一,,延禧攻略  (第 4 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.9200000000000004,延禧攻略
2024-02-12,一,,鬼滅之刃  (第 11 集)(輔12),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.6800000000000004,鬼滅之刃
2024-02-12,一,,鬼滅之刃  (第 12 集)(輔12),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.7400000000000004,鬼滅之刃
2024-02-12,一,,風月變 首播 (第 3 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.1500000000000001,風月變 首播
2024-02-12,一,,風月變 首播 (第 4 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.7900000000000001,風月變 首播
2024-02-13,二,,星漢燦爛  (第 17 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.52,星漢燦爛
2024-02-13,二,,星漢燦爛  (第 18 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.26000000000000006,星漢燦爛
2024-02-13,二,,地球的慶典  (第 78 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.060000000000000005,地球的慶典
2024-02-13,二,,地球的慶典  (第 79 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.02,地球的慶典
2024-02-13,二,,東宮  (第 37 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.08,東宮
2024-02-13,二,,東宮  (第 38 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.1,東宮
2024-02-13,二,,鬼滅之刃  (第 11 集)(輔12),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.02,鬼滅之刃
2024-02-13,二,,鬼滅之刃  (第 12 集)(輔12),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.21000000000000005,鬼滅之刃
2024-02-13,二,,星漢燦爛  (第 17 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.34,星漢燦爛
2024-02-13,二,,星漢燦爛  (第 18 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.8999999999999999,星漢燦爛
2024-02-13,二,,延禧攻略  (第 3 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.8600000000000003,延禧攻略
2024-02-13,二,,延禧攻略  (第 4 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.56,延禧攻略
2024-02-13,二,,假日暖洋洋2 首播 (第 5 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.02,假日暖洋洋2 首播
2024-02-13,二,,假日暖洋洋2 首播 (第 6 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.5600000000000003,假日暖洋洋2 首播
2024-02-13,二,,風月變  (第 3 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.7000000000000002,風月變
2024-02-13,二,,風月變  (第 4 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.6400000000000001,風月變
2024-02-13,二,,星漢燦爛  (第 19 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.06,星漢燦爛
2024-02-13,二,,星漢燦爛  (第 20 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.84,星漢燦爛
2024-02-13,二,,蠟筆小新 首播 (第 512 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.87,蠟筆小新 首播
2024-02-13,二,,蠟筆小新 首播 (第 513 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.53,蠟筆小新 首播
2024-02-13,二,,神奇柑仔店 首播 (第 13 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.34,神奇柑仔店 首播
2024-02-13,二,,神奇柑仔店 首播 (第 14 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.7300000000000002,神奇柑仔店 首播
2024-02-13,二,,延禧攻略  (第 5 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.37,延禧攻略
2024-02-13,二,,延禧攻略  (第 6 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.9200000000000004,延禧攻略
2024-02-13,二,,鬼滅之刃  (第 13 集)(輔12),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.8600000000000003,鬼滅之刃
2024-02-13,二,,鬼滅之刃  (第 14 集)(輔12),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.5900000000000003,鬼滅之刃
2024-02-13,二,,風月變 首播 (第 5 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.0000000000000002,風月變 首播
2024-02-13,二,,風月變 首播 (第 6 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.88,風月變 首播
2024-02-14,三,,星漢燦爛  (第 19 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.29,星漢燦爛
2024-02-14,三,,星漢燦爛  (第 20 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.24,星漢燦爛
2024-02-14,三,,地球的慶典  (第 80 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.1,地球的慶典
2024-02-14,三,,地球的慶典  (第 81 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.02,地球的慶典
2024-02-14,三,,東宮  (第 39 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.0,東宮
2024-02-14,三,,東宮  (第 40 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.03,東宮
2024-02-14,三,,鬼滅之刃  (第 13 集)(輔12),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.15000000000000002,鬼滅之刃
2024-02-14,三,,鬼滅之刃  (第 14 集)(輔12),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.31000000000000005,鬼滅之刃
2024-02-14,三,,星漢燦爛  (第 19 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.6100000000000001,星漢燦爛
2024-02-14,三,,星漢燦爛  (第 20 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.38,星漢燦爛
2024-02-14,三,,延禧攻略  (第 5 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.9300000000000002,延禧攻略
2024-02-14,三,,延禧攻略  (第 6 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.3,延禧攻略
2024-02-14,三,,假日暖洋洋2 首播 (第 7 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.02,假日暖洋洋2 首播
2024-02-14,三,,假日暖洋洋2 首播 (第 8 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.79,假日暖洋洋2 首播
2024-02-14,三,,風月變  (第 5 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.7600000000000002,風月變
2024-02-14,三,,風月變  (第 6 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.27,風月變
2024-02-14,三,,星漢燦爛  (第 21 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,3.45,星漢燦爛
2024-02-14,三,,星漢燦爛  (第 22 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,4.16,星漢燦爛
2024-02-14,三,,蠟筆小新 首播 (第 514 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.48,蠟筆小新 首播
2024-02-14,三,,蠟筆小新 首播 (第 515 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.7200000000000006,蠟筆小新 首播
2024-02-14,三,,神奇柑仔店 首播 (第 15 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.31,神奇柑仔店 首播
2024-02-14,三,,神奇柑仔店 首播 (第 16 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.5100000000000002,神奇柑仔店 首播
2024-02-14,三,,延禧攻略  (第 7 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.7,延禧攻略
2024-02-14,三,,延禧攻略  (第 8 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,3.45,延禧攻略
2024-02-14,三,,鬼滅之刃  (第 15 集)(輔12),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.71,鬼滅之刃
2024-02-14,三,,鬼滅之刃  (第 16 集)(輔12),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.5200000000000002,鬼滅之刃
2024-02-14,三,,風月變 首播 (第 7 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.1600000000000001,風月變 首播
2024-02-14,三,,風月變(完) 首播 (第 8 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.8800000000000001,風月變 首播
2024-02-15,四,,星漢燦爛  (第 21 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.7000000000000001,星漢燦爛
2024-02-15,四,,星漢燦爛  (第 22 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.36,星漢燦爛
2024-02-15,四,,地球的慶典  (第 82 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.34,地球的慶典
2024-02-15,四,,地球的慶典  (第 83 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.16,地球的慶典
2024-02-15,四,,東宮  (第 41 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.08,東宮
2024-02-15,四,,東宮  (第 42 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.03,東宮
2024-02-15,四,,鬼滅之刃  (第 15 集)(輔12),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.07,鬼滅之刃
2024-02-15,四,,鬼滅之刃  (第 16 集)(輔12),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.21000000000000002,鬼滅之刃
2024-02-15,四,,星漢燦爛  (第 21 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.34,星漢燦爛
2024-02-15,四,,星漢燦爛  (第 22 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.9600000000000001,星漢燦爛
2024-02-15,四,,延禧攻略  (第 7 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.5500000000000003,延禧攻略
2024-02-15,四,,延禧攻略  (第 8 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.6199999999999997,延禧攻略
2024-02-15,四,,假日暖洋洋2 首播 (第 9 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.8199999999999998,假日暖洋洋2 首播
2024-02-15,四,,假日暖洋洋2 首播 (第 10 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.6600000000000004,假日暖洋洋2 首播
2024-02-15,四,,風月變  (第 7 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.3200000000000003,風月變
2024-02-15,四,,風月變(完)  (第 8 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.07,風月變
2024-02-15,四,,星漢燦爛  (第 23 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.7199999999999998,星漢燦爛
2024-02-15,四,,星漢燦爛  (第 24 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,3.4000000000000004,星漢燦爛
2024-02-15,四,,蠟筆小新 首播 (第 516 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.1900000000000004,蠟筆小新 首播
2024-02-15,四,,蠟筆小新 首播 (第 517 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.8800000000000003,蠟筆小新 首播
2024-02-15,四,,神奇柑仔店 首播 (第 17 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.9500000000000006,神奇柑仔店 首播
2024-02-15,四,,神奇柑仔店 首播 (第 18 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,3.62,神奇柑仔店 首播
2024-02-15,四,,延禧攻略  (第 9 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,3.64,延禧攻略
2024-02-15,四,,延禧攻略  (第 10 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,4.460000000000001,延禧攻略
2024-02-15,四,,鬼滅之刃  (第 17 集)(輔12),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.8000000000000003,鬼滅之刃
2024-02-15,四,,鬼滅之刃  (第 18 集)(輔12),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.6400000000000003,鬼滅之刃
2024-02-15,四,,力拔山兮的老婆大人 首播 (第 1 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.2600000000000002,力拔山兮的老婆大人 首播
2024-02-15,四,,力拔山兮的老婆大人 首播 (第 2 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.5500000000000002,力拔山兮的老婆大人 首播
2024-02-16,五,,星漢燦爛  (第 23 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.56,星漢燦爛
2024-02-16,五,,星漢燦爛  (第 24 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.21,星漢燦爛
2024-02-16,五,,地球的慶典  (第 84 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.18000000000000002,地球的慶典
2024-02-16,五,,地球的慶典  (第 85 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.04,地球的慶典
2024-02-16,五,,東宮  (第 43 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.0,東宮
2024-02-16,五,,東宮  (第 44 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.05,東宮
2024-02-16,五,,鬼滅之刃  (第 17 集)(輔12),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.08999999999999998,鬼滅之刃
2024-02-16,五,,鬼滅之刃  (第 18 集)(輔12),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.11,鬼滅之刃
2024-02-16,五,,星漢燦爛  (第 23 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.7800000000000002,星漢燦爛
2024-02-16,五,,星漢燦爛  (第 24 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.3800000000000001,星漢燦爛
2024-02-16,五,,延禧攻略  (第 9 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.1700000000000002,延禧攻略
2024-02-16,五,,延禧攻略  (第 10 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.5100000000000002,延禧攻略
2024-02-16,五,,假日暖洋洋2 首播 (第 11 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.51,假日暖洋洋2 首播
2024-02-16,五,,假日暖洋洋2 首播 (第 12 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.4800000000000002,假日暖洋洋2 首播
2024-02-16,五,,力拔山兮的老婆大人  (第 1 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.96,力拔山兮的老婆大人
2024-02-16,五,,力拔山兮的老婆大人  (第 2 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.85,力拔山兮的老婆大人
2024-02-16,五,,星漢燦爛  (第 25 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.27,星漢燦爛
2024-02-16,五,,星漢燦爛  (第 26 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.8899999999999997,星漢燦爛
2024-02-16,五,,蠟筆小新 首播 (第 518 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.94,蠟筆小新 首播
2024-02-16,五,,蠟筆小新 首播 (第 519 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.9600000000000004,蠟筆小新 首播
2024-02-16,五,,神奇柑仔店 首播 (第 19 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.7700000000000005,神奇柑仔店 首播
2024-02-16,五,,神奇柑仔店 首播 (第 20 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,3.2700000000000005,神奇柑仔店 首播
2024-02-16,五,,延禧攻略  (第 11 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,3.0700000000000003,延禧攻略
2024-02-16,五,,延禧攻略  (第 12 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,4.75,延禧攻略
2024-02-16,五,,鬼滅之刃  (第 19 集)(輔12),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.0399999999999996,鬼滅之刃
2024-02-16,五,,鬼滅之刃  (第 20 集)(輔12),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.1999999999999997,鬼滅之刃
2024-02-16,五,,力拔山兮的老婆大人 首播 (第 3 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.1900000000000002,力拔山兮的老婆大人 首播
2024-02-16,五,,力拔山兮的老婆大人(完) 首播 (第 4 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.8900000000000001,力拔山兮的老婆大人 首播
2024-02-17,六,,蠟筆小新  (第 267 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.3500000000000001,蠟筆小新
2024-02-17,六,,蠟筆小新  (第 268 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.24000000000000002,蠟筆小新
2024-02-17,六,,蠟筆小新  (第 269 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.09,蠟筆小新
2024-02-17,六,,蠟筆小新  (第 270 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.03,蠟筆小新
2024-02-17,六,,去有風的地方  (第 31 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.36000000000000004,去有風的地方
2024-02-17,六,,去有風的地方  (第 32 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.08,去有風的地方
2024-02-17,六,,去有風的地方  (第 33 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.02,去有風的地方
2024-02-17,六,,去有風的地方  (第 34 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.13,去有風的地方
2024-02-17,六,,去有風的地方  (第 35 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.22000000000000003,去有風的地方
2024-02-17,六,,蠟筆小新  (第 267 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.21000000000000002,蠟筆小新
2024-02-17,六,,蠟筆小新  (第 268 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.24,蠟筆小新
2024-02-17,六,,蠟筆小新  (第 269 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.38000000000000006,蠟筆小新
2024-02-17,六,,蠟筆小新  (第 270 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.56,蠟筆小新
2024-02-17,六,,去有風的地方  (第 31 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.2200000000000002,去有風的地方
2024-02-17,六,,去有風的地方  (第 32 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.2800000000000002,去有風的地方
2024-02-17,六,,去有風的地方  (第 33 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.9600000000000004,去有風的地方
2024-02-17,六,,去有風的地方  (第 34 集)(普),2024年2月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.2800000000000002,去有風的地方
