Date,Weekday,Time,Program,Program_Sheet,Time_Slot,Rating,Cleaned_Series_Name
2024-01-10,三,18:00:00,蠟筆小新##28,20240101-0204,18:00~18:15,0.16611641,蠟筆小新
2024-01-10,三,18:30:00,蠟筆小新##29,20240101-0204,18:30~18:45,0.21446853,蠟筆小新
2024-01-10,三,19:00:00,請君#29,20240101-0204,19:00~19:15,0.20329382,請君
2024-01-10,三,20:00:00,請君#30,20240101-0204,20:00~20:15,0.27922456,請君
2024-01-10,三,21:00:00,醫師好辣#286,20240101-0204,21:00~21:15,0.14455494,醫師好辣
2024-01-10,三,22:00:00,慶餘年#41,20240101-0204,22:00~22:15,0.10988468,慶餘年
2024-01-10,三,23:00:00,慶餘年#42,20240101-0204,23:00~23:15,0.11532877,慶餘年
2024-01-11,四,00:00:00,神鵰俠侶#23,20240101-0204,00:00~00:15,0.0529359,神鵰俠侶
2024-01-11,四,01:00:00,神鵰俠侶#24,20240101-0204,01:00~01:15,0.03137473,神鵰俠侶
2024-01-11,四,02:00:00,主廚大聯盟#7,20240101-0204,02:00~02:15,0.02020017,主廚大聯盟
2024-01-11,四,03:00:00,主廚大聯盟#8,20240101-0204,03:00~03:15,0.01561573,主廚大聯盟
2024-01-11,四,04:00:00,一剪芳華#31,20240101-0204,04:00~04:15,0.01389657,一剪芳華
2024-01-11,四,05:00:00,一剪芳華#32,20240101-0204,05:00~05:15,0.01368167,一剪芳華
2024-01-11,四,06:00:00,老虎假面W#35,20240101-0204,06:00~06:15,0.01403983,老虎假面W
2024-01-11,四,06:30:00,老虎假面W#36,20240101-0204,06:30~06:45,0.01826611,老虎假面W
2024-01-11,四,07:00:00,慶餘年#41,20240101-0204,07:00~07:15,0.02807967,慶餘年
2024-01-11,四,08:00:00,慶餘年#42,20240101-0204,08:00~08:15,0.08452553,慶餘年
2024-01-11,四,09:00:00,神鵰俠侶#23,20240101-0204,09:00~09:15,0.10307816,神鵰俠侶
2024-01-11,四,10:00:00,神鵰俠侶#24,20240101-0204,10:00~10:15,0.12062795,神鵰俠侶
2024-01-11,四,11:00:00,慶餘年#43,20240101-0204,11:00~11:15,0.17256101,慶餘年
2024-01-11,四,12:00:00,慶餘年#44,20240101-0204,12:00~12:15,0.22263164,慶餘年
2024-01-11,四,13:00:00,請君#29,20240101-0204,13:00~13:15,0.17428017,請君
2024-01-11,四,14:00:00,請君#30,20240101-0204,14:00~14:15,0.17793339,請君
2024-01-11,四,15:00:00,神鵰俠侶#25,20240101-0204,15:00~15:15,0.18681574,神鵰俠侶
2024-01-11,四,16:00:00,神鵰俠侶#26,20240101-0204,16:00~16:15,0.24498076,神鵰俠侶
2024-01-11,四,17:00:00,老虎假面W#37,20240101-0204,17:00~17:15,0.15995381,老虎假面W
2024-01-11,四,17:30:00,老虎假面W#38(完),20240101-0204,17:30~17:45,0.12542728,老虎假面W
2024-01-11,四,18:00:00,蠟筆小新##30,20240101-0204,18:00~18:15,0.15930913,蠟筆小新
2024-01-11,四,18:30:00,蠟筆小新##31,20240101-0204,18:30~18:45,0.21288971,蠟筆小新
2024-01-11,四,19:00:00,請君#31,20240101-0204,19:00~19:15,0.21117055,請君
2024-01-11,四,20:00:00,請君#32,20240101-0204,20:00~20:15,0.29856135,請君
2024-01-11,四,21:00:00,醫師好辣#251,20240101-0204,21:00~21:15,0.14269055,醫師好辣
2024-01-11,四,22:00:00,慶餘年#43,20240101-0204,22:00~22:15,0.11547046,慶餘年
2024-01-11,四,23:00:00,慶餘年#44,20240101-0204,23:00~23:15,0.12048469,慶餘年
2024-01-12,五,00:00:00,神鵰俠侶#25,20240101-0204,00:00~00:15,0.05021771,神鵰俠侶
2024-01-12,五,01:00:00,神鵰俠侶#26,20240101-0204,01:00~01:15,0.03689318,神鵰俠侶
2024-01-12,五,02:00:00,主廚大聯盟#9,20240101-0204,02:00~02:15,0.02149117,主廚大聯盟
2024-01-12,五,03:00:00,主廚大聯盟#10,20240101-0204,03:00~03:15,0.01533037,主廚大聯盟
2024-01-12,五,04:00:00,一剪芳華#33,20240101-0204,04:00~04:15,0.01332453,一剪芳華
2024-01-12,五,05:00:00,一剪芳華#34,20240101-0204,05:00~05:15,0.01482891,一剪芳華
2024-01-12,五,06:00:00,老虎假面W#37,20240101-0204,06:00~06:15,0.01432745,老虎假面W
2024-01-12,五,06:30:00,老虎假面W#38(完),20240101-0204,06:30~06:45,0.01898387,老虎假面W
2024-01-12,五,07:00:00,慶餘年#43,20240101-0204,07:00~07:15,0.03030255,慶餘年
2024-01-12,五,08:00:00,慶餘年#44,20240101-0204,08:00~08:15,0.08696761,慶餘年
2024-01-12,五,09:00:00,神鵰俠侶#25,20240101-0204,09:00~09:15,0.1021547,神鵰俠侶
2024-01-12,五,10:00:00,神鵰俠侶#26,20240101-0204,10:00~10:15,0.13252889,神鵰俠侶
2024-01-12,五,11:00:00,慶餘年#45,20240101-0204,11:00~11:15,0.18339134,慶餘年
2024-01-12,五,12:00:00,慶餘年#46(完),20240101-0204,12:00~12:15,0.23862365,慶餘年
2024-01-12,五,13:00:00,請君#31,20240101-0204,13:00~13:15,0.16791769,請君
2024-01-12,五,14:00:00,請君#32,20240101-0204,14:00~14:15,0.17945129,請君
2024-01-12,五,15:00:00,神鵰俠侶#27,20240101-0204,15:00~15:15,0.18475244,神鵰俠侶
2024-01-12,五,16:00:00,神鵰俠侶#28,20240101-0204,16:00~16:15,0.23396723,神鵰俠侶
2024-01-12,五,17:00:00,蠟筆小新##32,20240101-0204,17:00~17:15,0.16935044,蠟筆小新
2024-01-12,五,17:30:00,蠟筆小新##33,20240101-0204,17:30~17:45,0.17379195,蠟筆小新
2024-01-12,五,18:00:00,蠟筆小新##404,20240101-0204,18:00~18:15,0.22357983,蠟筆小新
2024-01-12,五,18:30:00,蠟筆小新##405,20240101-0204,18:30~18:45,0.2529511,蠟筆小新
2024-01-12,五,19:00:00,請君#33,20240101-0204,19:00~19:15,0.23196138,請君
2024-01-12,五,20:00:00,請君#34,20240101-0204,20:00~20:15,0.2646996,請君
2024-01-12,五,21:00:00,醫師好辣#252,20240101-0204,21:00~21:15,0.16147034,醫師好辣
2024-01-12,五,22:00:00,慶餘年#45,20240101-0204,22:00~22:15,0.14470723,慶餘年
2024-01-12,五,23:00:00,慶餘年#46(完),20240101-0204,23:00~23:15,0.15502299,慶餘年
2024-01-13,六,00:00:00,蠟筆小新#30,20240101-0204,00:00~00:15,0.05123057,蠟筆小新
2024-01-13,六,00:30:00,蠟筆小新#31,20240101-0204,00:30~00:45,0.03632713,蠟筆小新
2024-01-13,六,01:00:00,蠟筆小新#32,20240101-0204,01:00~01:15,0.03245797,蠟筆小新
2024-01-13,六,01:30:00,蠟筆小新#33,20240101-0204,01:30~01:45,0.02937697,蠟筆小新
2024-01-13,六,02:00:00,一生一世#16,20240101-0204,02:00~02:15,0.02242681,一生一世
2024-01-13,六,03:00:00,一生一世#17,20240101-0204,03:00~03:15,0.01970407,一生一世
2024-01-13,六,04:00:00,一生一世#18,20240101-0204,04:00~04:15,0.02113709,一生一世
2024-01-13,六,05:00:00,一生一世#19,20240101-0204,05:00~05:15,0.02651093,一生一世
2024-01-13,六,06:00:00,一生一世#20,20240101-0204,06:00~06:15,0.03768851,一生一世
2024-01-13,六,07:00:00,蠟筆小新#30,20240101-0204,07:00~07:15,0.0434206,蠟筆小新
2024-01-13,六,07:30:00,蠟筆小新#31,20240101-0204,07:30~07:45,0.05975706,蠟筆小新
2024-01-13,六,08:00:00,蠟筆小新#32,20240101-0204,08:00~08:15,0.08598138,蠟筆小新
2024-01-13,六,08:30:00,蠟筆小新#33,20240101-0204,08:30~08:45,0.10640196,蠟筆小新
2024-01-13,六,09:00:00,軍師聯盟#41,20240101-0204,09:00~09:15,0.10482563,軍師聯盟
2024-01-13,六,10:00:00,軍師聯盟#42(完),20240101-0204,10:00~10:15,0.16451104,軍師聯盟
2024-01-13,六,11:00:00,軍師聯盟2虎嘯龍吟#1,20240101-0204,11:00~11:15,0.20879145,軍師聯盟2虎嘯龍吟
2024-01-13,六,12:00:00,軍師聯盟2虎嘯龍吟#2,20240101-0204,12:00~12:15,0.21015282,軍師聯盟2虎嘯龍吟
2024-01-13,六,13:00:00,軍師聯盟2虎嘯龍吟#3,20240101-0204,13:00~13:15,0.23179147,軍師聯盟2虎嘯龍吟
2024-01-13,六,14:00:00,蠟筆小新#30,20240101-0204,14:00~14:15,0.17905623,蠟筆小新
2024-01-13,六,14:30:00,蠟筆小新#31,20240101-0204,14:30~14:45,0.18249548,蠟筆小新
2024-01-13,六,15:00:00,蠟筆小新#32,20240101-0204,15:00~15:15,0.21524006,蠟筆小新
2024-01-13,六,15:30:00,蠟筆小新#33,20240101-0204,15:30~15:45,0.22892543,蠟筆小新
2024-01-13,六,16:00:00,蠟筆小新大電影-幽靈忍者珍風傳,20240101-0204,16:00~16:15,0.21753289,蠟筆小新
2024-01-13,六,18:00:00,一生一世#16,20240101-0204,18:00~18:15,0.17640513,一生一世
2024-01-13,六,19:00:00,一生一世#17,20240101-0204,19:00~19:15,0.20707183,一生一世
2024-01-13,六,20:00:00,一生一世#18,20240101-0204,20:00~20:15,0.25271361,一生一世
2024-01-13,六,21:00:00,一生一世#19,20240101-0204,21:00~21:15,0.25672607,一生一世
2024-01-13,六,22:00:00,一生一世#20,20240101-0204,22:00~22:15,0.21258896,一生一世
2024-01-13,六,23:00:00,聖鬥士星矢少女翔#5,20240101-0204,23:00~23:15,0.06455769,聖鬥士星矢少女翔
2024-01-13,六,23:30:00,聖鬥士星矢少女翔#6,20240101-0204,23:30~23:45,0.03159816,聖鬥士星矢少女翔
2024-01-14,日,00:00:00,蠟筆小新#231,20240101-0204,00:00~00:15,0.03203153,蠟筆小新
2024-01-14,日,00:30:00,蠟筆小新#232,20240101-0204,00:30~00:45,0.0381942,蠟筆小新
2024-01-14,日,01:00:00,蠟筆小新#233,20240101-0204,01:00~01:15,0.03554282,蠟筆小新
2024-01-14,日,01:30:00,蠟筆小新#234,20240101-0204,01:30~01:45,0.03267646,蠟筆小新
2024-01-14,日,02:00:00,一生一世#21,20240101-0204,02:00~02:15,0.02379076,一生一世
2024-01-14,日,03:00:00,一生一世#22,20240101-0204,03:00~03:15,0.01855966,一生一世
2024-01-14,日,04:00:00,一生一世#23,20240101-0204,04:00~04:15,0.02264421,一生一世
2024-01-14,日,05:00:00,一生一世#24,20240101-0204,05:00~05:15,0.02766034,一生一世
2024-01-14,日,06:00:00,一生一世#25,20240101-0204,06:00~06:15,0.0390541,一生一世
2024-01-14,日,07:00:00,蠟筆小新#231,20240101-0204,07:00~07:15,0.04084558,蠟筆小新
2024-01-14,日,07:30:00,蠟筆小新#232,20240101-0204,07:30~07:45,0.05367252,蠟筆小新
2024-01-14,日,08:00:00,蠟筆小新#233,20240101-0204,08:00~08:15,0.0849158,蠟筆小新
2024-01-14,日,08:30:00,蠟筆小新#234,20240101-0204,08:30~08:45,0.11465425,蠟筆小新
2024-01-14,日,09:00:00,軍師聯盟2虎嘯龍吟#4,20240101-0204,09:00~09:15,0.1150842,軍師聯盟2虎嘯龍吟
2024-01-14,日,10:00:00,軍師聯盟2虎嘯龍吟#5,20240101-0204,10:00~10:15,0.18652813,軍師聯盟2虎嘯龍吟
2024-01-14,日,11:00:00,軍師聯盟2虎嘯龍吟#6,20240101-0204,11:00~11:15,0.21791473,軍師聯盟2虎嘯龍吟
2024-01-14,日,12:00:00,軍師聯盟2虎嘯龍吟#7,20240101-0204,12:00~12:15,0.23690434,軍師聯盟2虎嘯龍吟
2024-01-14,日,13:00:00,軍師聯盟2虎嘯龍吟#8,20240101-0204,13:00~13:15,0.24930133,軍師聯盟2虎嘯龍吟
2024-01-14,日,14:00:00,蠟筆小新#231,20240101-0204,14:00~14:15,0.19620208,蠟筆小新
2024-01-14,日,14:30:00,蠟筆小新#232,20240101-0204,14:30~14:45,0.18846292,蠟筆小新
2024-01-14,日,15:00:00,蠟筆小新#233,20240101-0204,15:00~15:15,0.22816195,蠟筆小新
2024-01-14,日,15:30:00,蠟筆小新#234,20240101-0204,15:30~15:45,0.24607668,蠟筆小新
2024-01-14,日,16:00:00,蠟筆小新大電影-猛烈！大人帝國的反擊,20240101-0204,16:00~16:15,0.24435686,蠟筆小新
2024-01-14,日,18:00:00,一生一世#21,20240101-0204,18:00~18:15,0.2381942,一生一世
2024-01-14,日,19:00:00,一生一世#22,20240101-0204,19:00~19:15,0.24937298,一生一世
2024-01-14,日,20:00:00,一生一世#23,20240101-0204,20:00~20:15,0.28319599,一生一世
2024-01-14,日,21:00:00,一生一世#24,20240101-0204,21:00~21:15,0.24758151,一生一世
2024-01-14,日,22:00:00,一生一世#25,20240101-0204,22:00~22:15,0.20967395,一生一世
2024-01-14,日,23:00:00,聖鬥士星矢少女翔#7,20240101-0204,23:00~23:15,0.05603726,聖鬥士星矢少女翔
2024-01-14,日,23:30:00,聖鬥士星矢少女翔#8,20240101-0204,23:30~23:45,0.02465066,聖鬥士星矢少女翔
2024-01-15,一,00:00:00,神鵰俠侶#27,20240101-0204,00:00~00:15,0.02364224,神鵰俠侶
2024-01-15,一,01:00:00,神鵰俠侶#28,20240101-0204,01:00~01:15,0.02715275,神鵰俠侶
2024-01-15,一,02:00:00,主廚大聯盟#11,20240101-0204,02:00~02:15,0.0177675,主廚大聯盟
2024-01-15,一,03:00:00,主廚大聯盟#12,20240101-0204,03:00~03:15,0.01397041,主廚大聯盟
2024-01-15,一,04:00:00,一剪芳華#35,20240101-0204,04:00~04:15,0.01289577,一剪芳華
2024-01-15,一,05:00:00,一剪芳華#36,20240101-0204,05:00~05:15,0.01540328,一剪芳華
2024-01-15,一,06:00:00,蠟筆小新##404,20240101-0204,06:00~06:15,0.01762421,蠟筆小新
2024-01-15,一,06:30:00,蠟筆小新##405,20240101-0204,06:30~06:45,0.02758261,蠟筆小新
2024-01-15,一,07:00:00,神鵰俠侶#27,20240101-0204,07:00~07:15,0.02944533,神鵰俠侶
2024-01-15,一,08:00:00,神鵰俠侶#28,20240101-0204,08:00~08:15,0.06469376,神鵰俠侶
2024-01-15,一,09:00:00,慶餘年#43,20240101-0204,09:00~09:15,0.0976496,慶餘年
2024-01-15,一,10:00:00,慶餘年#44,20240101-0204,10:00~10:15,0.13483239,慶餘年
2024-01-15,一,11:00:00,雪中悍刀行#1,20240101-0204,11:00~11:15,0.19587235,雪中悍刀行
2024-01-15,一,12:00:00,雪中悍刀行#2,20240101-0204,12:00~12:15,0.25204058,雪中悍刀行
2024-01-15,一,13:00:00,請君#33,20240101-0204,13:00~13:15,0.20439789,請君
2024-01-15,一,14:00:00,請君#34,20240101-0204,14:00~14:15,0.19042747,請君
2024-01-15,一,15:00:00,神鵰俠侶#29,20240101-0204,15:00~15:15,0.20626061,神鵰俠侶
2024-01-15,一,16:00:00,神鵰俠侶#30,20240101-0204,16:00~16:15,0.23527608,神鵰俠侶
2024-01-15,一,17:00:00,蠟筆小新##406,20240101-0204,17:00~17:15,0.18720353,蠟筆小新
2024-01-15,一,17:30:00,蠟筆小新##407,20240101-0204,17:30~17:45,0.20360981,蠟筆小新
2024-01-15,一,18:00:00,蠟筆小新##408,20240101-0204,18:00~18:15,0.26321691,蠟筆小新
2024-01-15,一,18:30:00,蠟筆小新##409,20240101-0204,18:30~18:45,0.30391021,蠟筆小新
2024-01-15,一,19:00:00,請君#35,20240101-0204,19:00~19:15,0.26794535,請君
2024-01-15,一,20:00:00,請君#36(完),20240101-0204,20:00~20:15,0.35183947,請君
2024-01-15,一,21:00:00,醫師好辣#253,20240101-0204,21:00~21:15,0.17000918,醫師好辣
2024-01-15,一,22:00:00,請君#35,20240101-0204,22:00~22:15,0.09327937,請君
2024-01-15,一,23:00:00,請君#36(完),20240101-0204,23:00~23:15,0.07859253,請君
2024-01-16,二,00:00:00,神鵰俠侶#29,20240101-0204,00:00~00:15,0.04119587,神鵰俠侶
2024-01-16,二,01:00:00,神鵰俠侶#30,20240101-0204,01:00~01:15,0.03037748,神鵰俠侶
2024-01-16,二,02:00:00,主廚大聯盟#13,20240101-0204,02:00~02:15,0.02120692,主廚大聯盟
2024-01-16,二,03:00:00,主廚大聯盟#14,20240101-0204,03:00~03:15,0.01490216,主廚大聯盟
2024-01-16,二,04:00:00,一剪芳華#37,20240101-0204,04:00~04:15,0.01468722,一剪芳華
2024-01-16,二,05:00:00,一剪芳華#38,20240101-0204,05:00~05:15,0.01612012,一剪芳華
2024-01-16,二,06:00:00,蠟筆小新##408,20240101-0204,06:00~06:15,0.01848441,蠟筆小新
2024-01-16,二,06:30:00,蠟筆小新##409,20240101-0204,06:30~06:45,0.02987596,蠟筆小新
2024-01-16,二,07:00:00,神鵰俠侶#29,20240101-0204,07:00~07:15,0.03209696,神鵰俠侶
2024-01-16,二,08:00:00,神鵰俠侶#30,20240101-0204,08:00~08:15,0.0600385,神鵰俠侶
2024-01-16,二,09:00:00,慶餘年#45,20240101-0204,09:00~09:15,0.10001641,慶餘年
2024-01-16,二,10:00:00,慶餘年#46(完),20240101-0204,10:00~10:15,0.14286011,慶餘年
2024-01-16,二,11:00:00,雪中悍刀行#3,20240101-0204,11:00~11:15,0.19150706,雪中悍刀行
2024-01-16,二,12:00:00,雪中悍刀行#4,20240101-0204,12:00~12:15,0.2374315,雪中悍刀行
2024-01-16,二,13:00:00,請君#35,20240101-0204,13:00~13:15,0.18126183,請君
2024-01-16,二,14:00:00,請君#36(完),20240101-0204,14:00~14:15,0.18247979,請君
2024-01-16,二,15:00:00,神鵰俠侶#31,20240101-0204,15:00~15:15,0.19186528,神鵰俠侶
2024-01-16,二,16:00:00,神鵰俠侶#32,20240101-0204,16:00~16:15,0.24266158,神鵰俠侶
2024-01-16,二,17:00:00,蠟筆小新##410,20240101-0204,17:00~17:15,0.18670685,蠟筆小新
2024-01-16,二,17:30:00,蠟筆小新##411,20240101-0204,17:30~17:45,0.20390164,蠟筆小新
2024-01-16,二,18:00:00,蠟筆小新##412,20240101-0204,18:00~18:15,0.25913993,蠟筆小新
2024-01-16,二,18:30:00,蠟筆小新##413,20240101-0204,18:30~18:45,0.29804316,蠟筆小新
2024-01-16,二,19:00:00,浮圖緣#1,20240101-0204,19:00~19:15,0.27404209,浮圖緣
2024-01-16,二,20:00:00,浮圖緣#2,20240101-0204,20:00~20:15,0.37835719,浮圖緣
2024-01-16,二,21:00:00,醫師好辣#287,20240101-0204,21:00~21:15,0.16686118,醫師好辣
2024-01-16,二,22:00:00,浮圖緣#1,20240101-0204,22:00~22:15,0.11807094,浮圖緣
2024-01-16,二,23:00:00,浮圖緣#2,20240101-0204,23:00~23:15,0.1073242,浮圖緣
2024-01-17,三,00:00:00,神鵰俠侶#31,20240101-0204,00:00~00:15,0.04715406,神鵰俠侶
2024-01-17,三,01:00:00,神鵰俠侶#32,20240101-0204,01:00~01:15,0.03475641,神鵰俠侶
2024-01-17,三,02:00:00,主廚大聯盟#15,20240101-0204,02:00~02:15,0.02135549,主廚大聯盟
2024-01-17,三,03:00:00,主廚大聯盟#16,20240101-0204,03:00~03:15,0.01512083,主廚大聯盟
2024-01-17,三,04:00:00,一剪芳華#39,20240101-0204,04:00~04:15,0.01361591,一剪芳華
2024-01-17,三,05:00:00,一剪芳華#40(完),20240101-0204,05:00~05:15,0.01641076,一剪芳華
2024-01-17,三,06:00:00,蠟筆小新##412,20240101-0204,06:00~06:15,0.01777235,蠟筆小新
2024-01-17,三,06:30:00,蠟筆小新##413,20240101-0204,06:30~06:45,0.0276618,蠟筆小新
2024-01-17,三,07:00:00,神鵰俠侶#31,20240101-0204,07:00~07:15,0.03160325,神鵰俠侶
2024-01-17,三,08:00:00,神鵰俠侶#32,20240101-0204,08:00~08:15,0.07044444,神鵰俠侶
2024-01-17,三,09:00:00,浮圖緣#1,20240101-0204,09:00~09:15,0.10211935,浮圖緣
2024-01-17,三,10:00:00,浮圖緣#2,20240101-0204,10:00~10:15,0.14655023,浮圖緣
2024-01-17,三,11:00:00,雪中悍刀行#5,20240101-0204,11:00~11:15,0.19162607,雪中悍刀行
2024-01-17,三,12:00:00,雪中悍刀行#6,20240101-0204,12:00~12:15,0.22760075,雪中悍刀行
2024-01-17,三,13:00:00,浮圖緣#1,20240101-0204,13:00~13:15,0.20638859,浮圖緣
2024-01-17,三,14:00:00,浮圖緣#2,20240101-0204,14:00~14:15,0.22272768,浮圖緣
2024-01-17,三,15:00:00,神鵰俠侶#33,20240101-0204,15:00~15:15,0.21720965,神鵰俠侶
2024-01-17,三,16:00:00,神鵰俠侶#34,20240101-0204,16:00~16:15,0.24637638,神鵰俠侶
2024-01-17,三,17:00:00,蠟筆小新##414,20240101-0204,17:00~17:15,0.2073202,蠟筆小新
2024-01-17,三,17:30:00,蠟筆小新##415,20240101-0204,17:30~17:45,0.22738576,蠟筆小新
2024-01-17,三,18:00:00,蠟筆小新##416,20240101-0204,18:00~18:15,0.27683302,蠟筆小新
2024-01-17,三,18:30:00,蠟筆小新##417,20240101-0204,18:30~18:45,0.31187609,蠟筆小新
2024-01-17,三,19:00:00,浮圖緣#3,20240101-0204,19:00~19:15,0.30255994,浮圖緣
2024-01-17,三,20:00:00,浮圖緣#4,20240101-0204,20:00~20:15,0.37816409,浮圖緣
2024-01-17,三,21:00:00,醫師好辣#288,20240101-0204,21:00~21:15,0.16984061,醫師好辣
2024-01-17,三,22:00:00,浮圖緣#3,20240101-0204,22:00~22:15,0.11286876,浮圖緣
2024-01-17,三,23:00:00,浮圖緣#4,20240101-0204,23:00~23:15,0.09946783,浮圖緣
2024-01-18,四,00:00:00,神鵰俠侶#33,20240101-0204,00:00~00:15,0.04959756,神鵰俠侶
2024-01-18,四,01:00:00,神鵰俠侶#34,20240101-0204,01:00~01:15,0.03648144,神鵰俠侶
2024-01-18,四,02:00:00,主廚大聯盟#17,20240101-0204,02:00~02:15,0.02350867,主廚大聯盟
2024-01-18,四,03:00:00,主廚大聯盟#18,20240101-0204,03:00~03:15,0.01569634,主廚大聯盟
2024-01-18,四,04:00:00,東宮#1,20240101-0204,04:00~04:15,0.01548132,東宮
2024-01-18,四,05:00:00,東宮#2,20240101-0204,05:00~05:15,0.0184199,東宮
2024-01-18,四,06:00:00,蠟筆小新##416,20240101-0204,06:00~06:15,0.01971001,蠟筆小新
2024-01-18,四,06:30:00,蠟筆小新##417,20240101-0204,06:30~06:45,0.02924249,蠟筆小新
2024-01-18,四,07:00:00,神鵰俠侶#33,20240101-0204,07:00~07:15,0.03304115,神鵰俠侶
2024-01-18,四,08:00:00,神鵰俠侶#34,20240101-0204,08:00~08:15,0.06837582,神鵰俠侶
2024-01-18,四,09:00:00,浮圖緣#3,20240101-0204,09:00~09:15,0.10521563,浮圖緣
2024-01-18,四,10:00:00,浮圖緣#4,20240101-0204,10:00~10:15,0.13954688,浮圖緣
2024-01-18,四,11:00:00,雪中悍刀行#7,20240101-0204,11:00~11:15,0.1871376,雪中悍刀行
2024-01-18,四,12:00:00,雪中悍刀行#8,20240101-0204,12:00~12:15,0.23193309,雪中悍刀行
2024-01-18,四,13:00:00,浮圖緣#3,20240101-0204,13:00~13:15,0.20441074,浮圖緣
2024-01-18,四,14:00:00,浮圖緣#4,20240101-0204,14:00~14:15,0.21559169,浮圖緣
2024-01-18,四,15:00:00,神鵰俠侶#35,20240101-0204,15:00~15:15,0.22942454,神鵰俠侶
2024-01-18,四,16:00:00,神鵰俠侶#36,20240101-0204,16:00~16:15,0.26518925,神鵰俠侶
2024-01-18,四,17:00:00,蠟筆小新##418,20240101-0204,17:00~17:15,0.20405238,蠟筆小新
2024-01-18,四,17:30:00,蠟筆小新##419,20240101-0204,17:30~17:45,0.22447912,蠟筆小新
2024-01-18,四,18:00:00,蠟筆小新##420,20240101-0204,18:00~18:15,0.28260574,蠟筆小新
2024-01-18,四,18:30:00,蠟筆小新##421,20240101-0204,18:30~18:45,0.29629523,蠟筆小新
2024-01-18,四,19:00:00,浮圖緣#5,20240101-0204,19:00~19:15,0.29457509,浮圖緣
2024-01-18,四,20:00:00,浮圖緣#6,20240101-0204,20:00~20:15,0.35807716,浮圖緣
2024-01-18,四,21:00:00,醫師好辣#254,20240101-0204,21:00~21:15,0.1729464,醫師好辣
2024-01-18,四,22:00:00,浮圖緣#5,20240101-0204,22:00~22:15,0.12084029,浮圖緣
2024-01-18,四,23:00:00,浮圖緣#6,20240101-0204,23:00~23:15,0.09647155,浮圖緣
2024-01-19,五,00:00:00,神鵰俠侶#35,20240101-0204,00:00~00:15,0.04838262,神鵰俠侶
2024-01-19,五,01:00:00,神鵰俠侶#36,20240101-0204,01:00~01:15,0.03669912,神鵰俠侶
2024-01-19,五,02:00:00,主廚大聯盟#19,20240101-0204,02:00~02:15,0.0247289,主廚大聯盟
2024-01-19,五,03:00:00,主廚大聯盟#20(完),20240101-0204,03:00~03:15,0.0175611,主廚大聯盟
2024-01-19,五,04:00:00,東宮#3,20240101-0204,04:00~04:15,0.01598418,東宮
2024-01-19,五,05:00:00,東宮#4,20240101-0204,05:00~05:15,0.01999815,東宮
